,사업장명,업태구분명,소재지전화,소재지전체주소,도로명전체주소,좌표정보(x),좌표정보(y),영업상태명,naver_map_url,구,동,검색어,검색어2
298,갈맷길돼지국밥,한식,,부산광역시 부산진구 부암동 18-63,"부산광역시 부산진구 동평로 203, 1층 (부암동)",386696.674053864,187418.407183417,영업/정상,,부산진구,부암동,부암동 갈맷길돼지국밥,부암동 갈맷길돼지국밥 
299,전봇대전집,한식,051-8094006,부산광역시 부산진구 부전동 344-43번지,"부산광역시 부산진구 새싹로14번길 89, 1층 (부전동)",387679.404988661,186765.162704757,영업/정상,https://pcmap.place.naver.com/restaurant/1394081843/review/visitor#,부산진구,부전동,부전동 전봇대전집,부전동 전봇대전집 051-8094006
300,수유리혼밥왕＆쪼쪼찜닭＆최춘배닭도리탕＆스프링캔,호프/통닭,,부산광역시 부산진구 전포동 188-3,"부산광역시 부산진구 진남로373번길 41, 2층 (전포동)",388479.466714898,186403.411667864,영업/정상,,부산진구,전포동,전포동 수유리혼밥왕＆쪼쪼찜닭＆최춘배닭도리탕＆스프링캔,전포동 수유리혼밥왕＆쪼쪼찜닭＆최춘배닭도리탕＆스프링캔 
301,히바린롯데부산본점,기타,,부산광역시 부산진구 부전동 503-15,"부산광역시 부산진구 가야대로 772, 지하1층 (부전동)",387271.299492377,186099.137533193,영업/정상,,부산진구,부전동,부전동 히바린롯데부산본점,부전동 히바린롯데부산본점 
302,우리식당2호점,한식,,부산광역시 부산진구 개금동 177-120번지,"부산광역시 부산진구 복지로13번길 32, 2층 (개금동)",384187.863431868,185509.355714018,영업/정상,https://pcmap.place.naver.com/restaurant/1241289993/review/visitor#,부산진구,개금동,개금동 우리식당2호점,개금동 우리식당2호점 
303,돈나와라,식육(숯불구이),,부산광역시 부산진구 양정동 388-5번지,"부산광역시 부산진구 동평로406번길 16, 1층 (양정동)",388396.591844337,187956.919512138,영업/정상,https://pcmap.place.naver.com/restaurant/1178767068/review/visitor#,부산진구,양정동,양정동 돈나와라,양정동 돈나와라 
304,이사랏,한식,,부산광역시 부산진구 부전동 515-57,"부산광역시 부산진구 부전로 54, 1층 (부전동)",387216.422706796,185906.960015028,영업/정상,https://pcmap.place.naver.com/restaurant/1906583294/review/visitor#,부산진구,부전동,부전동 이사랏,부전동 이사랏 
305,좋은한식뷔페,한식,,부산광역시 부산진구 전포동 897번지 전포LH아파트,"부산광역시 부산진구 중앙대로 862, 상가동 지하1층 106호 (전포동, 전포LH아파트)",388330.552125342,187245.877827153,영업/정상,,부산진구,전포동,전포동 좋은한식뷔페,전포동 좋은한식뷔페 
306,스와레와인샵,기타,,부산광역시 부산진구 전포동 588-3,"부산광역시 부산진구 전포대로275번길 7, 1층 101호 (전포동)",388074.762130674,186620.648975589,영업/정상,https://pcmap.place.naver.com/restaurant/1199344682/review/visitor#,부산진구,전포동,전포동 스와레와인샵,전포동 스와레와인샵 
307,청솔로9,경양식,051-804-5255,부산광역시 부산진구 전포동 358-10,"부산광역시 부산진구 동성로 30, 1층 일부호 (전포동)",388418.968182634,185718.241321102,영업/정상,,부산진구,전포동,전포동 청솔로9,전포동 청솔로9 051-804-5255
308,아토샐러드,기타,,부산광역시 부산진구 부암동 526-6번지,"부산광역시 부산진구 백양순환로 98, 1층 (부암동)",385588.432235108,187541.029596911,영업/정상,,부산진구,부암동,부암동 아토샐러드,부암동 아토샐러드 
309,청와정,식육(숯불구이),,부산광역시 부산진구 당감동 379-1번지,"부산광역시 부산진구 동평로44번길 55, 2,3층 (당감동)",385441.567539962,186878.92258077,영업/정상,https://pcmap.place.naver.com/restaurant/1030151362/review/visitor#,부산진구,당감동,당감동 청와정,당감동 청와정 
310,제이디케이푸드(JDK Food),기타,,부산광역시 부산진구 전포동 197-22,"부산광역시 부산진구 서전로67번길 21, 1층 (전포동)",388276.226737516,186345.922667569,영업/정상,,부산진구,전포동,전포동 제이디케이푸드(JDK Food),전포동 제이디케이푸드(JDK Food) 
311,제이더블유푸드,한식,051-809-4585,부산광역시 부산진구 부전동 417-21,"부산광역시 부산진구 가야대로755번길 42, 1층 (부전동)",387101.906579989,186424.414005574,영업/정상,,부산진구,부전동,부전동 제이더블유푸드,부전동 제이더블유푸드 051-809-4585
312,LA소갈비찜,한식,,부산광역시 부산진구 가야동 5-9번지,"부산광역시 부산진구 가야대로668번길 16, 1층 (가야동)",386227.436181541,185957.726195385,영업/정상,,부산진구,가야동,가야동 LA소갈비찜,가야동 LA소갈비찜 
313,러스틱(Rustic),기타,,부산광역시 부산진구 당감동 751-20,"부산광역시 부산진구 당감서로 75, 1층 (당감동)",385480.351244832,187227.168314181,영업/정상,,부산진구,당감동,당감동 러스틱(Rustic),당감동 러스틱(Rustic) 
314,송호상의령소바,한식,,부산광역시 부산진구 가야동 639-2번지,"부산광역시 부산진구 가야대로498번길 39, 1-2층 (가야동)",384608.238724315,185449.122703892,영업/정상,https://pcmap.place.naver.com/restaurant/1064804928/review/visitor#,부산진구,가야동,가야동 송호상의령소바,가야동 송호상의령소바 
315,면작,일식,,부산광역시 부산진구 부전동 227-2번지 서면피에스타,"부산광역시 부산진구 중앙대로 672, 5층 508호 (부전동)",387608.014165034,185703.079007724,영업/정상,https://pcmap.place.naver.com/restaurant/1638669780/review/visitor#,부산진구,부전동,부전동 면작,부전동 면작 
316,홍대개미삼정타워점,한식,,부산광역시 부산진구 부전동 227-2번지 삼정타워 507호,"부산광역시 부산진구 중앙대로 672, 삼정타워 5층 507호 (부전동)",387608.014165034,185703.079007724,영업/정상,,부산진구,부전동,부전동 홍대개미삼정타워점,부전동 홍대개미삼정타워점 
317,솥이랑 서면점,"외국음식전문점(인도,태국등)",,부산광역시 부산진구 부전동 227-2 삼정타워 602호,"부산광역시 부산진구 중앙대로 672, 삼정타워 6층 602호 (부전동)",387608.014165034,185703.079007724,영업/정상,https://pcmap.place.naver.com/restaurant/1447833459/review/visitor#,부산진구,부전동,부전동 솥이랑 서면점,부전동 솥이랑 서면점 
318,CGV서면삼정타워,기타,,부산광역시 부산진구 부전동 227-2 서면피에스타,"부산광역시 부산진구 중앙대로 672, 서면피에스타 13층 1305호 (부전동)",387608.014165034,185703.079007724,영업/정상,https://pcmap.place.naver.com/restaurant/1578889482/review/visitor#,부산진구,부전동,부전동 CGV서면삼정타워,부전동 CGV서면삼정타워 
319,홍주방 동의대점,중국식,,부산광역시 부산진구 가야동 464-36,"부산광역시 부산진구 엄광로 188, 1층 (가야동)",385369.483081181,185101.506696349,영업/정상,,부산진구,가야동,가야동 홍주방 동의대점,가야동 홍주방 동의대점 
320,덕이네서장어굽자,한식,,부산광역시 부산진구 당감동 443-17번지,"부산광역시 부산진구 당감서로 40, 1층 (당감동)",385547.228639119,186878.158730291,영업/정상,https://pcmap.place.naver.com/restaurant/1244945721/review/visitor#,부산진구,당감동,당감동 덕이네서장어굽자,당감동 덕이네서장어굽자 
321,순수치킨 이츠카츠(당감점),한식,051-8090370,부산광역시 부산진구 당감동 306-22,"부산광역시 부산진구 당감로52번길 7-1, 1-2층 (당감동)",385733.618583137,187152.718487714,영업/정상,https://pcmap.place.naver.com/restaurant/1925509270/review/visitor#,부산진구,당감동,당감동 순수치킨 이츠카츠(당감점),당감동 순수치킨 이츠카츠(당감점) 051-8090370
322,미락 한우샤브샤브,한식,,부산광역시 부산진구 당감동 738-3 아시아드빌딩상가,"부산광역시 부산진구 당감서로 84, 아시아드빌딩상가 2층 213,214,215,216,217호 (당감동)",385544.179921632,187289.073170804,영업/정상,https://pcmap.place.naver.com/restaurant/1649793611/review/visitor#,부산진구,당감동,당감동 미락 한우샤브샤브,당감동 미락 한우샤브샤브 
323,장금이집밥,한식,,부산광역시 부산진구 가야동 330-2번지,"부산광역시 부산진구 가야대로572번길 55, 1층 (가야동)",385297.128234936,185537.628802444,영업/정상,https://pcmap.place.naver.com/restaurant/1130016037/review/visitor#,부산진구,가야동,가야동 장금이집밥,가야동 장금이집밥 
324,휘게(Hygge),기타,051-7158468,부산광역시 부산진구 전포동 356-28 101호,"부산광역시 부산진구 서전로68번길 120, 1층 101호 (전포동)",388301.122504433,185648.975063567,영업/정상,https://pcmap.place.naver.com/restaurant/1453490432/review/visitor#,부산진구,전포동,전포동 휘게(Hygge),전포동 휘게(Hygge) 051-7158468
325,아흐트,기타,,부산광역시 부산진구 전포동 347-1,"부산광역시 부산진구 서전로68번길 98, 지하1층 (전포동)",388295.02863726,185765.303213346,영업/정상,https://pcmap.place.naver.com/restaurant/1593663531/review/visitor#,부산진구,전포동,전포동 아흐트,전포동 아흐트 
326,수제맥주집,호프/통닭,,부산광역시 부산진구 부전동 168-141번지,"부산광역시 부산진구 서전로10번길 33, 2층 (부전동)",387633.150788369,186079.082044604,영업/정상,,부산진구,부전동,부전동 수제맥주집,부전동 수제맥주집 
327,오향족발,한식,,부산광역시 부산진구 부전동 325-30,"부산광역시 부산진구 부전로174번길 42, 1층 (부전동)",387698.93191739,186642.076656399,영업/정상,,부산진구,부전동,부전동 오향족발,부전동 오향족발 
328,도시락쿡,김밥(도시락),,부산광역시 부산진구 전포동 371-40번지,"부산광역시 부산진구 전포대로132번길 25, 1층 (전포동)",388338.63866211,185306.906416392,영업/정상,https://pcmap.place.naver.com/restaurant/1200095113/review/visitor#,부산진구,전포동,전포동 도시락쿡,전포동 도시락쿡 
329,논(답),일식,,부산광역시 부산진구 범천동 840-6,"부산광역시 부산진구 범일로142번길 42-1, 1층 (범천동)",387821.756332933,184550.700028183,영업/정상,https://pcmap.place.naver.com/restaurant/1205436668/review/visitor#,부산진구,범천동,범천동 논(답),범천동 논(답) 
330,도연정,한식,,부산광역시 부산진구 부전동 396-30번지,"부산광역시 부산진구 새싹로 16, 1층 (부전동)",387452.510432247,186410.086059063,영업/정상,https://pcmap.place.naver.com/restaurant/1163674376/review/visitor#,부산진구,부전동,부전동 도연정,부전동 도연정 
331,순간의순간,호프/통닭,,부산광역시 부산진구 부전동 515-66,"부산광역시 부산진구 부전로 50, 1층 (부전동)",387223.986822468,185885.578125288,영업/정상,https://pcmap.place.naver.com/restaurant/1424025158/review/visitor#,부산진구,부전동,부전동 순간의순간,부전동 순간의순간 
332,대접,한식,,부산광역시 부산진구 부전동 227-2 서면피에스타,"부산광역시 부산진구 중앙대로 672, 5층 504호 (부전동)",387608.014165034,185703.079007724,영업/정상,,부산진구,부전동,부전동 대접,부전동 대접 
333,카와루라멘 동서대점,경양식,051-8927163,부산광역시 부산진구 개금동 631-7,"부산광역시 부산진구 진사로61번길 20, 1층 (개금동)",383783.218907291,184836.729902624,영업/정상,,부산진구,개금동,개금동 카와루라멘 동서대점,개금동 카와루라멘 동서대점 051-8927163
334,북촌손만두 서면센트럴스퀘어점,한식,,부산광역시 부산진구 부전동 537-9 더샵 센트럴스타,"부산광역시 부산진구 중앙대로666번길 50, 상가동 1층 103호 (부전동, 더샵 센트럴스타)",387748.383011444,185533.437357236,영업/정상,,부산진구,부전동,부전동 북촌손만두 서면센트럴스퀘어점,부전동 북촌손만두 서면센트럴스퀘어점 
335,라파세,분식,,부산광역시 부산진구 부전동 347-40번지 서면종합상가시장,"부산광역시 부산진구 부전로162번길 28, 서면종합상가시장 3층 179,180-1,198-9,200-1,235-6호 (부전동)",387528.393422261,186694.666831446,영업/정상,,부산진구,부전동,부전동 라파세,부전동 라파세 
336,가야양곱창,식육(숯불구이),,부산광역시 부산진구 가야동 632-18번지,"부산광역시 부산진구 가야대로498번길 27, 1층 (가야동)",384604.42241889,185505.670230327,영업/정상,,부산진구,가야동,가야동 가야양곱창,가야동 가야양곱창 
337,가마치통닭 서면롯데점,호프/통닭,,부산광역시 부산진구 부전동 514-8 서면블리체,"부산광역시 부산진구 가야대로750번길 71, 1층 102호 (부전동, 서면블리체)",387182.079747131,185853.702749232,영업/정상,,부산진구,부전동,부전동 가마치통닭 서면롯데점,부전동 가마치통닭 서면롯데점 
338,(주)가야공원집,식육(숯불구이),051-8930629,부산광역시 부산진구 가야동 471-46,"부산광역시 부산진구 가야공원로 83-16, 지하1~지상3층 (가야동)",384838.710433713,184795.63109308,영업/정상,,부산진구,가야동,가야동 (주)가야공원집,가야동 (주)가야공원집 051-8930629
339,라무진 서면역점,중국식,051-817-3382,부산광역시 부산진구 부전동 254-8,"부산광역시 부산진구 서면로68번길 53, 1층 (부전동)",387508.41679406,185882.757046935,영업/정상,,부산진구,부전동,부전동 라무진 서면역점,부전동 라무진 서면역점 051-817-3382
340,신발통,기타,,부산광역시 부산진구 전포동 198-41,"부산광역시 부산진구 동성로 95, 1층 (전포동)",388342.833537917,186380.377017405,영업/정상,https://pcmap.place.naver.com/restaurant/1622798868/review/visitor#,부산진구,전포동,전포동 신발통,전포동 신발통 
341,황칠오리,한식,051-8925279,부산광역시 부산진구 개금동 361-6번지,부산광역시 부산진구 백양대로238번길 15 (개금동),384344.697840917,186147.767392063,영업/정상,https://pcmap.place.naver.com/restaurant/37225898/review/visitor#,부산진구,개금동,개금동 황칠오리,개금동 황칠오리 051-8925279
342,길,한식,051-818-0698,"부산광역시 부산진구 부전동 522-6 ,30.32.37","부산광역시 부산진구 서면로 21-1 (부전동,,30.32.37)",387418.074419392,185662.235805242,영업/정상,,부산진구,부전동,부전동 길,부전동 길 051-818-0698
343,뎐벼락막창,한식,051-818-6664,부산광역시 부산진구 부전동 168-50 지상1층,"부산광역시 부산진구 동천로85번길 36, 지상1층 (부전동)",387684.670039745,186119.299293909,영업/정상,https://pcmap.place.naver.com/restaurant/16405403/review/visitor#,부산진구,부전동,부전동 뎐벼락막창,부전동 뎐벼락막창 051-818-6664
344,영희네분식,분식,051-8950205,부산광역시 부산진구 개금동 171-46번지,부산광역시 부산진구 가야대로482번길 19 (개금동),384444.016063307,185541.162365527,영업/정상,https://pcmap.place.naver.com/restaurant/16478178/review/visitor#,부산진구,개금동,개금동 영희네분식,개금동 영희네분식 051-8950205
345,17번지 닭한마리,통닭(치킨),051-864-3317,부산광역시 부산진구 양정동 271-20,부산광역시 부산진구 연수로 39 (양정동),388988.006344484,188134.613290329,영업/정상,https://pcmap.place.naver.com/restaurant/35688922/review/visitor#,부산진구,양정동,양정동 17번지 닭한마리,양정동 17번지 닭한마리 051-864-3317
346,정서방네횟집,횟집,051-8989695,부산광역시 부산진구 당감동 358-2번지,부산광역시 부산진구 동평로 59-1 (당감동),385438.648864358,187023.906705587,영업/정상,https://pcmap.place.naver.com/restaurant/35157704/review/visitor#,부산진구,당감동,당감동 정서방네횟집,당감동 정서방네횟집 051-8989695
347,수향냉면,한식,051-8060681,부산광역시 부산진구 부전동 187-4 지상1층,"부산광역시 부산진구 중앙대로680번가길 31, 지상1층 (부전동)",387696.388573745,185903.613459032,영업/정상,,부산진구,부전동,부전동 수향냉면,부전동 수향냉면 051-8060681
348,양맥집,호프/통닭,051-8613725,부산광역시 부산진구 양정동 362-1,부산광역시 부산진구 양지로5번길 16 (양정동),388523.310922584,187638.276830955,영업/정상,https://pcmap.place.naver.com/restaurant/33451261/review/visitor#,부산진구,양정동,양정동 양맥집,양정동 양맥집 051-8613725
349,코지(COZY),한식,051-8081323,부산광역시 부산진구 전포동 631-2번지,부산광역시 부산진구 동성로 139 (전포동),387970.792531768,186572.179873858,영업/정상,,부산진구,전포동,전포동 코지(COZY),전포동 코지(COZY) 051-8081323
350,일광횟집,횟집,051-8021313,부산광역시 부산진구 전포동 326번지 시영상가 1호,"부산광역시 부산진구 진남로 342 (전포동,시영상가 1호)",388750.622634356,185999.198554472,영업/정상,https://pcmap.place.naver.com/restaurant/16455364/review/visitor#,부산진구,전포동,전포동 일광횟집,전포동 일광횟집 051-8021313
351,가다커피,기타,,"부산광역시 부산진구 부전동 573-1 (서면지하상가 라-1,라-2,라-3)","부산광역시 부산진구 서면문화로 54 (부전동, (서면지하상가 라-1,라-2,라-3))",387618.822819678,186273.478853335,영업/정상,https://pcmap.place.naver.com/restaurant/1114483292/review/visitor#,부산진구,부전동,부전동 가다커피,부전동 가다커피 
352,에스태디카페,식육(숯불구이),051-819-7274,부산광역시 부산진구 연지동 160-13 (1층),"부산광역시 부산진구 동평로 213-1 (연지동,(1층))",386784.776966397,187476.964992321,영업/정상,,부산진구,연지동,연지동 에스태디카페,연지동 에스태디카페 051-819-7274
353,조양루,중국식,051-819-9205,부산광역시 부산진구 전포동 347-8번지,부산광역시 부산진구 서전로68번길 104 (전포동),388295.671712941,185737.886276148,영업/정상,https://pcmap.place.naver.com/restaurant/19697487/review/visitor#,부산진구,전포동,전포동 조양루,전포동 조양루 051-819-9205
354,녹산횟집,횟집,051-8099958,부산광역시 부산진구 부전동 398-1번지,부산광역시 부산진구 서면문화로 30-14 (부전동),387328.41408678,186449.985097593,영업/정상,https://pcmap.place.naver.com/restaurant/16437048/review/visitor#,부산진구,부전동,부전동 녹산횟집,부전동 녹산횟집 051-8099958
355,주식회사급행장,식육(숯불구이),051-8090770,부산광역시 부산진구 부전동 485-19,"부산광역시 부산진구 서면문화로5번길 29, 지상1층 (부전동)",387271.507465622,186260.7524376,영업/정상,,부산진구,부전동,부전동 주식회사급행장,부전동 주식회사급행장 051-8090770
356,동신횟집,한식,,부산광역시 부산진구 부전동 102-9,부산광역시 부산진구 동천로 115 (부전동),387821.637282276,186387.57646224,영업/정상,https://pcmap.place.naver.com/restaurant/32066394/review/visitor#,부산진구,부전동,부전동 동신횟집,부전동 동신횟집 
357,주식회사급행장,한식,051-8022700,"부산광역시 부산진구 부전동 475-16 ,18","부산광역시 부산진구 서면문화로5번길 12 (부전동,,18)",387358.854160039,186311.160069082,영업/정상,,부산진구,부전동,부전동 주식회사급행장,부전동 주식회사급행장 051-8022700
358,테너,한식,051-8086233,부산광역시 부산진구 부전동 396-12,부산광역시 부산진구 새싹로14번길 5 (부전동),387459.78901943,186403.881644052,영업/정상,,부산진구,부전동,부전동 테너,부전동 테너 051-8086233
359,원조꼬마김밥,분식,051-8959979,부산광역시 부산진구 당감동 306-32번지,부산광역시 부산진구 당감로 54 (당감동),385713.478782276,187156.12990371,영업/정상,,부산진구,당감동,당감동 원조꼬마김밥,당감동 원조꼬마김밥 051-8959979
360,시민냉면,분식,051-8958726,부산광역시 부산진구 당감동 319-4,부산광역시 부산진구 당감로64번길 16 (당감동),385756.274345334,187286.000057799,영업/정상,https://pcmap.place.naver.com/restaurant/16472355/review/visitor#,부산진구,당감동,당감동 시민냉면,당감동 시민냉면 051-8958726
361,신과함께,경양식,051-8981011,부산광역시 부산진구 당감동 738-5,부산광역시 부산진구 당감서로80번길 9 (당감동),385549.416206672,187277.095325498,영업/정상,https://pcmap.place.naver.com/restaurant/1892631498/review/visitor#,부산진구,당감동,당감동 신과함께,당감동 신과함께 051-8981011
362,넉아웃,기타,051-818-0519,부산광역시 부산진구 부전동 168-278,부산광역시 부산진구 동천로 91-2 (부전동),387818.376229389,186153.637028806,영업/정상,,부산진구,부전동,부전동 넉아웃,부전동 넉아웃 051-818-0519
363,개미집,한식,051819-8809,부산광역시 부산진구 부전동 240-5 지상1층,"부산광역시 부산진구 신천대로62번길 73, 지상1층 (부전동)",387483.085509767,185812.717212483,영업/정상,,부산진구,부전동,부전동 개미집,부전동 개미집 051819-8809
364,조방낙지,한식,051-6428254,부산광역시 부산진구 범천동 869-2번지,부산광역시 부산진구 중앙대로635번길 9 (범천동),387528.737877272,185277.829219233,영업/정상,,부산진구,범천동,범천동 조방낙지,범천동 조방낙지 051-6428254
365,다루마,한식,051-8060332,부산광역시 부산진구 부전동 535-2번지,부산광역시 부산진구 신천대로62번길 32 (부전동),387523.855297663,185596.013945299,영업/정상,https://pcmap.place.naver.com/restaurant/21807321/review/visitor#,부산진구,부전동,부전동 다루마,부전동 다루마 051-8060332
366,아뜨,한식,,부산광역시 부산진구 양정동 354-1,부산광역시 부산진구 중앙대로910번길 14 (양정동),388571.13071516,187714.277970583,영업/정상,,부산진구,양정동,양정동 아뜨,양정동 아뜨 
367,서면 범맥주,기타,,부산광역시 부산진구 부전동 172-6 지상2층,"부산광역시 부산진구 중앙대로692번길 33, 지상2층 (부전동)",387738.117686491,185888.730908556,영업/정상,,부산진구,부전동,부전동 서면 범맥주,부전동 서면 범맥주 
368,오박사왕족발,한식,,부산광역시 부산진구 개금동 549-1번지,부산광역시 부산진구 가야대로482번길 35 (개금동),384441.032666445,185454.627855433,영업/정상,https://pcmap.place.naver.com/restaurant/1594155241/review/visitor#,부산진구,개금동,개금동 오박사왕족발,개금동 오박사왕족발 
369,원조가야돼지국밥,한식,051-8922772,부산광역시 부산진구 가야동 484-19,부산광역시 부산진구 엄광로 136-1 (가야동),384896.808568065,185020.795660677,영업/정상,https://pcmap.place.naver.com/restaurant/13574130/review/visitor#,부산진구,가야동,가야동 원조가야돼지국밥,가야동 원조가야돼지국밥 051-8922772
370,이가야,한식,051-8166240,부산광역시 부산진구 부전동 265-2번지 (1층),"부산광역시 부산진구 새싹로8번길 37 (부전동,(1층))",387608.706873208,186470.336906513,영업/정상,https://pcmap.place.naver.com/restaurant/563775314/review/visitor#,부산진구,부전동,부전동 이가야,부전동 이가야 051-8166240
371,버무리떡볶이 부산양정점,분식,051-8656032,부산광역시 부산진구 양정동 507-2,부산광역시 부산진구 범양로 127 (양정동),388106.357385601,188095.372989577,영업/정상,,부산진구,양정동,양정동 버무리떡볶이 부산양정점,양정동 버무리떡볶이 부산양정점 051-8656032
372,서월선.홍어와탁주,한식,051-8935275,부산광역시 부산진구 개금동 177-180번지,부산광역시 부산진구 냉정로 187 (개금동),384048.88909225,185335.295784708,영업/정상,,부산진구,개금동,개금동 서월선.홍어와탁주,개금동 서월선.홍어와탁주 051-8935275
373,소미딤섬만두,분식,051-809-8823,부산광역시 부산진구 부전동 502-21,부산광역시 부산진구 가야대로784번길 15 (부전동),387391.83352504,186110.001418067,영업/정상,https://pcmap.place.naver.com/restaurant/1020972523/review/visitor#,부산진구,부전동,부전동 소미딤섬만두,부전동 소미딤섬만두 051-809-8823
374,교촌치킨,통닭(치킨),051-891-9979,부산광역시 부산진구 당감동 367-2번지,부산광역시 부산진구 동평로 46 (당감동),385305.852237669,186962.551611725,영업/정상,,부산진구,당감동,당감동 교촌치킨,당감동 교촌치킨 051-891-9979
375,북경반점,중국식,051-6364046,부산광역시 부산진구 범천동 858-27번지,부산광역시 부산진구 황령대로17번길 29-11 (범천동),387691.96994878,185288.375744964,영업/정상,,부산진구,범천동,범천동 북경반점,범천동 북경반점 051-6364046
376,진수밥상,한식,051-8951511,부산광역시 부산진구 당감동 808번지 (1층),"부산광역시 부산진구 백양관문로 111 (당감동,(1층))",384600.070779112,187343.046937116,영업/정상,https://pcmap.place.naver.com/restaurant/1228477348/review/visitor#,부산진구,당감동,당감동 진수밥상,당감동 진수밥상 051-8951511
377,백경고래고기,한식,051-8059090,부산광역시 부산진구 부전동 403-25번지,부산광역시 부산진구 서면문화로 34 (부전동),387257.425069646,186497.722064866,영업/정상,https://pcmap.place.naver.com/restaurant/37950224/review/visitor#,부산진구,부전동,부전동 백경고래고기,부전동 백경고래고기 051-8059090
378,(주)부산롯데호텔(주주방2),경양식,051-8105601,"부산광역시 부산진구 부전동 503-15 지상4층, 롯데호텔","부산광역시 부산진구 가야대로 772, 지상4층 (부전동, 롯데호텔)",387271.299492377,186099.137533193,영업/정상,,부산진구,부전동,부전동 (주)부산롯데호텔(주주방2),부전동 (주)부산롯데호텔(주주방2) 051-8105601
379,식껍 양정점,식육(숯불구이),051-8639103,부산광역시 부산진구 양정동 85-19,"부산광역시 부산진구 진남로 595-1, 1층 (양정동)",389309.004743402,188045.920807662,영업/정상,,부산진구,양정동,양정동 식껍 양정점,양정동 식껍 양정점 051-8639103
380,양일회집,횟집,051-867-1149,부산광역시 부산진구 양정동 447-2번지 외2,"부산광역시 부산진구 범양로 115 (양정동,외2)",388102.626819545,187983.85696323,영업/정상,https://pcmap.place.naver.com/restaurant/30996186/review/visitor#,부산진구,양정동,양정동 양일회집,양정동 양일회집 051-867-1149
381,서초돼지갈비,한식,051-8196660,부산광역시 부산진구 전포동 878-13번지,부산광역시 부산진구 동성로 151 (전포동),387874.574071048,186619.551918287,영업/정상,https://pcmap.place.naver.com/restaurant/16462135/review/visitor#,부산진구,전포동,전포동 서초돼지갈비,전포동 서초돼지갈비 051-8196660
382,가마치통닭 부전점,호프/통닭,051-8191779,부산광역시 부산진구 부전동 265-2,부산광역시 부산진구 새싹로8번길 37 (부전동),387608.706873208,186470.336906513,영업/정상,,부산진구,부전동,부전동 가마치통닭 부전점,부전동 가마치통닭 부전점 051-8191779
383,자매,한식,051-8960677,부산광역시 부산진구 가야동 484-12,부산광역시 부산진구 엄광로 133-2 (가야동),384891.232477726,185046.66554945,영업/정상,,부산진구,가야동,가야동 자매,가야동 자매 051-8960677
384,양정기사식당,한식,051-8646022,부산광역시 부산진구 양정동 271-11,부산광역시 부산진구 중앙대로970번길 34 (양정동),388973.210724738,188163.6680103,영업/정상,,부산진구,양정동,양정동 양정기사식당,양정동 양정기사식당 051-8646022
385,신창국밥,한식,051-809-4388,부산광역시 부산진구 전포동 667-14번지 (1층),"부산광역시 부산진구 서전로 27, 1층 (전포동)",387886.018399974,186258.12850915,영업/정상,https://pcmap.place.naver.com/restaurant/1055263761/review/visitor#,부산진구,전포동,전포동 신창국밥,전포동 신창국밥 051-809-4388
386,주공반점,중국식,051-8980009,부산광역시 부산진구 당감동 797번지,"부산광역시 부산진구 백양산로53번길 103, 가동 205호 (당감동, 주공상가)",384652.815482369,187618.998555169,영업/정상,https://pcmap.place.naver.com/restaurant/86609314/review/visitor#,부산진구,당감동,당감동 주공반점,당감동 주공반점 051-8980009
387,백양솥닭,한식,051-896-4547,부산광역시 부산진구 당감동 797-0 주공상가 가동 104호,"부산광역시 부산진구 백양산로53번길 103, 가동 104호 (당감동, 주공상가)",384652.815482369,187618.998555169,영업/정상,https://pcmap.place.naver.com/restaurant/1290246534/review/visitor#,부산진구,당감동,당감동 백양솥닭,당감동 백양솥닭 051-896-4547
388,고성활어,한식,05181814496,부산광역시 부산진구 부전동 573-4번지 외 25필지,"부산광역시 부산진구 중앙대로783번길 23 (부전동,외 25필지)",387699.10303908,186859.770950893,영업/정상,https://pcmap.place.naver.com/restaurant/1934335706/review/visitor#,부산진구,부전동,부전동 고성활어,부전동 고성활어 05181814496
389,굣간,경양식,,부산광역시 부산진구 전포동 309-34 (1층),"부산광역시 부산진구 서전로58번길 38, 1층 (전포동)",388185.315839996,186064.391376012,영업/정상,https://pcmap.place.naver.com/restaurant/1920548250/review/visitor#,부산진구,전포동,전포동 굣간,전포동 굣간 
390,18번완당,한식,,부산광역시 부산진구 부전동 486-2번지,부산광역시 부산진구 서면문화로5번길 7 (부전동),387379.5610861,186274.416733193,영업/정상,https://pcmap.place.naver.com/restaurant/1219328046/review/visitor#,부산진구,부전동,부전동 18번완당,부전동 18번완당 
391,호맥,기타,,부산광역시 부산진구 당감동 391-1,"부산광역시 부산진구 동평로 73, 1층 (당감동)",385563.740371066,187037.113828261,영업/정상,,부산진구,당감동,당감동 호맥,당감동 호맥 
392,수다,호프/통닭,,부산광역시 부산진구 양정동 362-29,부산광역시 부산진구 양지로5번길 20-6 (양정동),388529.516071842,187630.674753105,영업/정상,,부산진구,양정동,양정동 수다,양정동 수다 
393,진미식당,한식,,부산광역시 부산진구 가야동 408-116번지,부산광역시 부산진구 엄광로 203 (가야동),385448.210694669,185232.118272105,영업/정상,,부산진구,가야동,가야동 진미식당,가야동 진미식당 
394,승승삼겹(연지점),한식,,부산광역시 부산진구 연지동 9-7번지 (1층),"부산광역시 부산진구 성지로 57-1 (연지동,(1층))",387087.629566251,188228.778096107,영업/정상,,부산진구,연지동,연지동 승승삼겹(연지점),연지동 승승삼겹(연지점) 
