,사업장명,업태구분명,소재지전화,소재지전체주소,도로명전체주소,좌표정보(x),좌표정보(y),영업상태명,naver_map_url,구,동,검색어,검색어2
297,브라다나스,기타,,부산광역시 부산진구 부암동 304-1 마제스타워 서면,"부산광역시 부산진구 동평로 197, 1층 103호 (부암동, 마제스타워 서면)",386668.359286683,187377.490521828,영업/정상,https://pcmap.place.naver.com/restaurant/1156498773/review/visitor#,부산진구,부암동,부암동 브라다나스,부암동 브라다나스 
298,욱이네,분식,,부산광역시 부산진구 개금동 615-2,"부산광역시 부산진구 가야대로424번길 90, 1층 (개금동)",383873.35994141,185137.760657416,영업/정상,https://pcmap.place.naver.com/restaurant/1089737414/review/visitor#,부산진구,개금동,개금동 욱이네,개금동 욱이네 
299,비베러디쉬,경양식,02-6959-9682,부산광역시 부산진구 부전동 521-1 KT&G 상상마당부산,"부산광역시 부산진구 서면로 39, KT&G 상상마당부산 13층 (부전동)",387394.967970419,185837.316568408,영업/정상,,부산진구,부전동,부전동 비베러디쉬,부전동 비베러디쉬 02-6959-9682
300,텐마일,식육(숯불구이),,부산광역시 부산진구 개금동 53-3 개금주공상가,"부산광역시 부산진구 백양관문로 3, 개금주공상가 지하1층 14-2호 (개금동)",385002.870304631,186361.24583842,영업/정상,,부산진구,개금동,개금동 텐마일,개금동 텐마일 
301,캄캄(calmcalm),일식,,부산광역시 부산진구 전포동 301-34,"부산광역시 부산진구 서전로68번길 15, 1층 (전포동)",388300.877338456,186177.948887298,영업/정상,https://pcmap.place.naver.com/restaurant/1985716213/review/visitor#,부산진구,전포동,전포동 캄캄(calmcalm),전포동 캄캄(calmcalm) 
302,행복식당,한식,,부산광역시 부산진구 초읍동 205-6 원진빌라트,"부산광역시 부산진구 성지로113번길 23, 원진빌라트 1층 100호 (초읍동)",386819.708215001,188586.384640311,영업/정상,,부산진구,초읍동,초읍동 행복식당,초읍동 행복식당 
303,까로치아,한식,,부산광역시 부산진구 부전동 394-16 경동파크타워,"부산광역시 부산진구 새싹로 30, 1층 108호 (부전동, 경동파크타워)",387381.306373128,186540.205085093,영업/정상,https://pcmap.place.naver.com/restaurant/1991170037/review/visitor#,부산진구,부전동,부전동 까로치아,부전동 까로치아 
304,명가네,한식,051-896-1030,부산광역시 부산진구 당감동 292-127,"부산광역시 부산진구 백양대로60번길 56, 1층 (당감동)",386004.158842408,186985.411190433,영업/정상,,부산진구,당감동,당감동 명가네,당감동 명가네 051-896-1030
305,우인당,한식,,부산광역시 부산진구 전포동 197-24,"부산광역시 부산진구 전포대로246번길 21, 1층 (전포동)",388245.306068318,186343.810083358,영업/정상,https://pcmap.place.naver.com/restaurant/1841302008/review/visitor#,부산진구,전포동,전포동 우인당,전포동 우인당 
306,지포스부페,한식,,부산광역시 부산진구 양정동 40-13,"부산광역시 부산진구 진남로 553-1, 1층 (양정동)",388948.97846193,187851.094195885,영업/정상,https://pcmap.place.naver.com/restaurant/1543937167/review/visitor#,부산진구,양정동,양정동 지포스부페,양정동 지포스부페 
307,프랭크버거부전역점,기타,051-804-3033,부산광역시 부산진구 전포동 876-1,"부산광역시 부산진구 중앙대로 790, 삼영빌딩 1층 (전포동)",387905.749078673,186724.429654741,영업/정상,,부산진구,전포동,전포동 프랭크버거부전역점,전포동 프랭크버거부전역점 051-804-3033
308,씨지브이서면상상마당,기타,,부산광역시 부산진구 부전동 521-1 KT&G 상상마당부산,"부산광역시 부산진구 서면로 39, KT&G 상상마당부산 8층 (부전동)",387394.967970419,185837.316568408,영업/정상,https://pcmap.place.naver.com/restaurant/1099666169/review/visitor#,부산진구,부전동,부전동 씨지브이서면상상마당,부전동 씨지브이서면상상마당 
309,닭꼬치에 올인 서면직영점,호프/통닭,,부산광역시 부산진구 전포동 660-1 한신밴,"부산광역시 부산진구 동천로 116, 한신밴 지하1층 125호 (전포동)",387869.134317928,186381.28184674,영업/정상,,부산진구,전포동,전포동 닭꼬치에 올인 서면직영점,전포동 닭꼬치에 올인 서면직영점 
310,범일맥주,호프/통닭,,부산광역시 부산진구 범천동 837-25,"부산광역시 부산진구 범일로142번길 34-14, 2층 (범천동)",387732.392183379,184513.646808743,영업/정상,,부산진구,범천동,범천동 범일맥주,범천동 범일맥주 
311,매초롬,경양식,,부산광역시 부산진구 전포동 358-44,"부산광역시 부산진구 봉수로 3, 1층 일부호 (전포동)",388435.551678863,185455.199113873,영업/정상,https://pcmap.place.naver.com/restaurant/1461143856/review/visitor#,부산진구,전포동,전포동 매초롬,전포동 매초롬 
312,먼슬리델리,경양식,,부산광역시 부산진구 전포동 313-53,"부산광역시 부산진구 서전로68번길 58, 1층 (전포동)",388287.69622368,185963.304470506,영업/정상,https://pcmap.place.naver.com/restaurant/1156324916/review/visitor#,부산진구,전포동,전포동 먼슬리델리,전포동 먼슬리델리 
313,탄화와주,한식,,부산광역시 부산진구 전포동 334-2,"부산광역시 부산진구 전포대로210번길 44, 1층 (전포동)",388367.08244979,185976.754643055,영업/정상,https://pcmap.place.naver.com/restaurant/1486601696/review/visitor#,부산진구,전포동,전포동 탄화와주,전포동 탄화와주 
314,구훈,경양식,,부산광역시 부산진구 전포동 307-20,"부산광역시 부산진구 전포대로216번길 21, 1층 (전포동)",388246.587848138,186031.656967375,영업/정상,https://pcmap.place.naver.com/restaurant/1080138422/review/visitor#,부산진구,전포동,전포동 구훈,전포동 구훈 
315,김해뒷고기,식육(숯불구이),,부산광역시 부산진구 개금동 615-20,"부산광역시 부산진구 엄광로 15, 1층 10호 (개금동)",383835.888859872,185126.091169869,영업/정상,,부산진구,개금동,개금동 김해뒷고기,개금동 김해뒷고기 
316,슬로우 라이프,한식,,부산광역시 부산진구 전포동 307-20,"부산광역시 부산진구 전포대로216번길 21, 2층 (전포동)",388246.587848138,186031.656967375,영업/정상,,부산진구,전포동,전포동 슬로우 라이프,전포동 슬로우 라이프 
317,딤타오,중국식,,부산광역시 부산진구 부전동 227-2 삼정타워,"부산광역시 부산진구 중앙대로 672, 삼정타워 601호 (부전동)",387608.014165034,185703.079007724,영업/정상,https://pcmap.place.naver.com/restaurant/1370189020/review/visitor#,부산진구,부전동,부전동 딤타오,부전동 딤타오 
318,모아쏭,한식,,부산광역시 부산진구 범전동 450 삼한골든뷰 센트럴파크,"부산광역시 부산진구 중앙대로 821, 201동 1층 139호 (범전동, 삼한골든뷰 센트럴파크)",387939.473018603,187062.522735753,영업/정상,,부산진구,범전동,범전동 모아쏭,범전동 모아쏭 
319,지즈(Jeez),경양식,,부산광역시 부산진구 전포동 309-3,"부산광역시 부산진구 서전로58번길 34-1, 1층 (전포동)",388175.445141893,186076.775734404,영업/정상,https://pcmap.place.naver.com/restaurant/1633668734/review/visitor#,부산진구,전포동,전포동 지즈(Jeez),전포동 지즈(Jeez) 
320,비에이치씨(BHC)부암점,호프/통닭,,부산광역시 부산진구 부암동 48-3 타워베르빌,"부산광역시 부산진구 시민공원로19번길 65, 1층 107,108호 (부암동, 타워베르빌)",386781.223304313,187128.267326264,영업/정상,,부산진구,부암동,부암동 비에이치씨(BHC)부암점,부암동 비에이치씨(BHC)부암점 
321,푸드웨이브,기타,,부산광역시 부산진구 부전동 521-1 KT&G 상상마당부산,"부산광역시 부산진구 서면로 39, KT&G 상상마당부산 8층 (부전동)",387394.967970419,185837.316568408,영업/정상,,부산진구,부전동,부전동 푸드웨이브,부전동 푸드웨이브 
322,"CAFE, 여기",기타,,부산광역시 부산진구 부전동 521-1 KT&G 상상마당부산,"부산광역시 부산진구 서면로 39, KT&G 상상마당부산 8층 (부전동)",387394.967970419,185837.316568408,영업/정상,,부산진구,부전동,"부전동 CAFE, 여기","부전동 CAFE, 여기 "
323,연화덮밥,한식,,부산광역시 부산진구 부전동 521-1 KT&G 상상마당부산,"부산광역시 부산진구 서면로 39, KT&G 상상마당부산 8층 (부전동)",387394.967970419,185837.316568408,영업/정상,https://pcmap.place.naver.com/restaurant/1780389500/review/visitor#,부산진구,부전동,부전동 연화덮밥,부전동 연화덮밥 
324,허밍비어,기타,,부산광역시 부산진구 당감동 814-93,"부산광역시 부산진구 신천대로185번길 25, 1층 (당감동)",386613.328646264,186297.725697218,영업/정상,https://pcmap.place.naver.com/restaurant/1442734406/review/visitor#,부산진구,당감동,당감동 허밍비어,당감동 허밍비어 
325,야키토리이치에,일식,,부산광역시 부산진구 전포동 309-26,"부산광역시 부산진구 서전로58번길 34-2, 1층 (전포동)",388164.608732342,186077.847970269,영업/정상,https://pcmap.place.naver.com/restaurant/1104681231/review/visitor#,부산진구,전포동,전포동 야키토리이치에,전포동 야키토리이치에 
326,현푸드,한식,,부산광역시 부산진구 개금동 501-3,"부산광역시 부산진구 복지로8번길 18, 2층 10호 (개금동)",383940.229489297,185507.025656272,영업/정상,,부산진구,개금동,개금동 현푸드,개금동 현푸드 
327,줄벼락,한식,,부산광역시 부산진구 양정동 361-1,"부산광역시 부산진구 양지로11번길 16, 1층 (양정동)",388551.555118044,187567.403851048,영업/정상,,부산진구,양정동,양정동 줄벼락,양정동 줄벼락 
328,원초김밥,분식,,부산광역시 부산진구 전포동 181-1 서면대우디오빌2,"부산광역시 부산진구 전포대로 274, 1층 109호 (전포동, 서면대우디오빌2)",388153.839025721,186593.504685927,영업/정상,,부산진구,전포동,전포동 원초김밥,전포동 원초김밥 
329,투윈(2WIN),경양식,,부산광역시 부산진구 부전동 168-94,"부산광역시 부산진구 중앙대로680번가길 47, 2층 (부전동)",387705.122197119,185985.097420325,영업/정상,,부산진구,부전동,부전동 투윈(2WIN),부전동 투윈(2WIN) 
330,충렬통닭,기타,,부산광역시 부산진구 양정동 358-5,"부산광역시 부산진구 진남로 498, 1층 (양정동)",388582.00175569,187434.50395579,영업/정상,https://pcmap.place.naver.com/restaurant/1063481474/review/visitor#,부산진구,양정동,양정동 충렬통닭,양정동 충렬통닭 
331,덕수파스타 부산양정점,경양식,,부산광역시 부산진구 양정동 361-1,"부산광역시 부산진구 양지로11번길 16, 1층 (양정동)",388551.555118044,187567.403851048,영업/정상,,부산진구,양정동,양정동 덕수파스타 부산양정점,양정동 덕수파스타 부산양정점 
332,&meet(앤미트),기타,,부산광역시 부산진구 개금동 53-3 개금주공상가,"부산광역시 부산진구 백양관문로 3, 개금주공상가 지하1층 14호 (개금동)",385002.870304631,186361.24583842,영업/정상,,부산진구,개금동,개금동 &meet(앤미트),개금동 &meet(앤미트) 
333,PlusPlusMinus(플플마),경양식,,부산광역시 부산진구 전포동 361-3,"부산광역시 부산진구 전포대로162번가길 25-1, 1층 (전포동)",388246.896275675,185613.327414378,영업/정상,https://pcmap.place.naver.com/restaurant/1382918097/review/visitor#,부산진구,전포동,전포동 PlusPlusMinus(플플마),전포동 PlusPlusMinus(플플마) 
334,운커피(WOON COFFEE),기타,,부산광역시 부산진구 전포동 356-10,"부산광역시 부산진구 전포대로176번길 23, 1층 (전포동)",388268.39760305,185642.770738808,영업/정상,,부산진구,전포동,전포동 운커피(WOON COFFEE),전포동 운커피(WOON COFFEE) 
335,팔도씨(8℃),기타,,부산광역시 부산진구 당감동 362-20,"부산광역시 부산진구 동평로66번길 8, 1층 (당감동)",385478.80496255,186972.99150447,영업/정상,,부산진구,당감동,당감동 팔도씨(8℃),당감동 팔도씨(8℃) 
336,오데뜨정육점,식육(숯불구이),,부산광역시 부산진구 부전동 240-12,"부산광역시 부산진구 신천대로62번길 61, 1층 (부전동)",387485.193082533,185761.086399974,영업/정상,https://pcmap.place.naver.com/restaurant/1472374989/review/visitor#,부산진구,부전동,부전동 오데뜨정육점,부전동 오데뜨정육점 
337,삼다진족 양정점,한식,,부산광역시 부산진구 양정동 507-13,"부산광역시 부산진구 동평로 368-1, 1층 (양정동)",388095.660158723,188104.17786381,영업/정상,https://pcmap.place.naver.com/restaurant/1617612604/review/visitor#,부산진구,양정동,양정동 삼다진족 양정점,양정동 삼다진족 양정점 
338,조선닭볶음탕,한식,,부산광역시 부산진구 가야동 355-26,"부산광역시 부산진구 엄광로 230-1, 1층 (가야동)",385579.728122143,185463.595873173,영업/정상,,부산진구,가야동,가야동 조선닭볶음탕,가야동 조선닭볶음탕 
339,바른식탁,한식,,부산광역시 부산진구 양정동 361-1,"부산광역시 부산진구 양지로11번길 16, 1층 (양정동)",388551.555118044,187567.403851048,영업/정상,,부산진구,양정동,양정동 바른식탁,양정동 바른식탁 
340,국대불총 서면점,한식,,부산광역시 부산진구 전포동 175-28,"부산광역시 부산진구 전포대로276번길 15, 1층 (전포동)",388196.746169944,186651.276563925,영업/정상,,부산진구,전포동,전포동 국대불총 서면점,전포동 국대불총 서면점 
341,사회복지법인 청전 웰빙건강수레 5호점,한식,051-622-9155,부산광역시 부산진구 초읍동 산 52-1 부산광역시립시민도서관,"부산광역시 부산진구 월드컵대로 462, 부산광역시립시민도서관 지하1층 (초읍동)",386632.105786397,189076.774476438,영업/정상,,부산진구,초읍동,초읍동 사회복지법인 청전 웰빙건강수레 5호점,초읍동 사회복지법인 청전 웰빙건강수레 5호점 051-622-9155
342,조새호장마차 서면본점,한식,051-818-1902,부산광역시 부산진구 전포동 638-8,"부산광역시 부산진구 서전로47번길 46, 1층 (전포동)",388077.322213585,186476.528567301,영업/정상,https://pcmap.place.naver.com/restaurant/1882263210/review/visitor#,부산진구,전포동,전포동 조새호장마차 서면본점,전포동 조새호장마차 서면본점 051-818-1902
343,스프링캔,경양식,,부산광역시 부산진구 전포동 188-3,"부산광역시 부산진구 진남로373번길 41, 3층 (전포동)",388479.466714898,186403.411667864,영업/정상,https://pcmap.place.naver.com/restaurant/1739071131/review/visitor#,부산진구,전포동,전포동 스프링캔,전포동 스프링캔 
344,호현돈까스 롯데부산점,중국식,,부산광역시 부산진구 부암동 257 롯데키즈마트,"부산광역시 부산진구 신천대로 241, 롯데키즈마트 4층 (부암동)",386646.262710145,186822.941472238,영업/정상,,부산진구,부암동,부암동 호현돈까스 롯데부산점,부암동 호현돈까스 롯데부산점 
345,꽃가람,한식,,부산광역시 부산진구 부전동 117-3,"부산광역시 부산진구 서전로9번길 18, 1층 (부전동)",387705.578443048,186320.165622482,영업/정상,,부산진구,부전동,부전동 꽃가람,부전동 꽃가람 
346,써니국밥앤코다리찜,한식,,부산광역시 부산진구 전포동 197-22,"부산광역시 부산진구 서전로67번길 21, 1층 (전포동)",388276.226737516,186345.922667569,영업/정상,,부산진구,전포동,전포동 써니국밥앤코다리찜,전포동 써니국밥앤코다리찜 
347,아일랑트2,경양식,,부산광역시 부산진구 전포동 653-12,"부산광역시 부산진구 서전로37번길 28-5, 2층 (전포동)",388003.084612556,186386.571480713,영업/정상,,부산진구,전포동,전포동 아일랑트2,전포동 아일랑트2 
348,칠링아웃샵 전포점,경양식,,부산광역시 부산진구 전포동 305-1,"부산광역시 부산진구 서전로68번길 22, 1층 (전포동)",388282.401317197,186138.901451953,영업/정상,https://pcmap.place.naver.com/restaurant/1491629669/review/visitor#,부산진구,전포동,전포동 칠링아웃샵 전포점,전포동 칠링아웃샵 전포점 
349,더머그(THE MUG),기타,,부산광역시 부산진구 당감동 807-4번지 당감동일스위트,"부산광역시 부산진구 백양관문로 115-1, 당감동일스위트상가2동 1층 102호 (당감동)",384460.569449362,187301.069825166,영업/정상,https://pcmap.place.naver.com/restaurant/1150389411/review/visitor#,부산진구,당감동,당감동 더머그(THE MUG),당감동 더머그(THE MUG) 
350,가마치통닭 부암점,호프/통닭,,부산광역시 부산진구 부암동 304-1 마제스타워 서면,"부산광역시 부산진구 동평로 197, 1층 103호 (부암동, 마제스타워 서면)",386668.359286683,187377.490521828,영업/정상,,부산진구,부암동,부암동 가마치통닭 부암점,부암동 가마치통닭 부암점 
351,불닭발땡초동대문엽기떡볶이부산당감점,분식,,부산광역시 부산진구 당감동 730-64번지,"부산광역시 부산진구 당감로 53-2, 2층 (당감동)",385680.059960656,187164.821595635,영업/정상,,부산진구,당감동,당감동 불닭발땡초동대문엽기떡볶이부산당감점,당감동 불닭발땡초동대문엽기떡볶이부산당감점 
352,멘즈키(MENZUKI),한식,,부산광역시 부산진구 전포동 313-26,"부산광역시 부산진구 동성로49번길 34, 1층 우측호 (전포동)",388232.28412211,185940.927341849,영업/정상,https://pcmap.place.naver.com/restaurant/1408171914/review/visitor#,부산진구,전포동,전포동 멘즈키(MENZUKI),전포동 멘즈키(MENZUKI) 
353,내공초밥,일식,,부산광역시 부산진구 전포동 673-12,"부산광역시 부산진구 서전로46번길 14, 1층 일부우측호 (전포동)",388063.704326429,186162.499095052,영업/정상,https://pcmap.place.naver.com/restaurant/1756546379/review/visitor#,부산진구,전포동,전포동 내공초밥,전포동 내공초밥 
354,해물장터,횟집,,부산광역시 부산진구 당감동 379-8,"부산광역시 부산진구 당감서로 43, 1층 (당감동)",385489.27415776,186920.258545948,영업/정상,,부산진구,당감동,당감동 해물장터,당감동 해물장터 
355,교촌치킨 부암1호점,호프/통닭,,부산광역시 부산진구 부암동 301-33번지,부산광역시 부산진구 동평로 184 (부암동),386612.187694637,187217.757709835,영업/정상,,부산진구,부암동,부암동 교촌치킨 부암1호점,부암동 교촌치킨 부암1호점 
356,무무추부전점,기타,,부산광역시 부산진구 부전동 94-1 동명빌딩,"부산광역시 부산진구 중앙대로 762, 동명빌딩 1층 (부전동)",387752.850137339,186489.964081701,영업/정상,,부산진구,부전동,부전동 무무추부전점,부전동 무무추부전점 
357,숙이비어,호프/통닭,,부산광역시 부산진구 개금동 167-10번지,"부산광역시 부산진구 가야공원로14번길 72, 카사펠리체 1층 101호 (개금동)",384528.321603915,185540.569438292,영업/정상,https://pcmap.place.naver.com/restaurant/1021847434/review/visitor#,부산진구,개금동,개금동 숙이비어,개금동 숙이비어 
358,담선수제순대국밥,한식,,부산광역시 부산진구 개금동 540-236,"부산광역시 부산진구 엄광로 36-7, 107,108호 (개금동)",384022.032307615,185058.950891149,영업/정상,https://pcmap.place.naver.com/restaurant/1064979838/review/visitor#,부산진구,개금동,개금동 담선수제순대국밥,개금동 담선수제순대국밥 
359,다울파티,김밥(도시락),,부산광역시 부산진구 부암동 725번지 당감뜨란채아파트,"부산광역시 부산진구 백양산로 59, 당감뜨란채아파트 주상가동 4층 402,402-1호 (부암동)",384844.062263577,188042.940722543,영업/정상,https://pcmap.place.naver.com/restaurant/1049028492/review/visitor#,부산진구,부암동,부암동 다울파티,부암동 다울파티 
360,지미지미(JimmyJimmy),기타,,부산광역시 부산진구 전포동 356-8,"부산광역시 부산진구 동성로25번길 29, 2층 일부호 (전포동)",388255.328353939,185670.25717398,영업/정상,https://pcmap.place.naver.com/restaurant/1372461929/review/visitor#,부산진구,전포동,전포동 지미지미(JimmyJimmy),전포동 지미지미(JimmyJimmy) 
361,친구엄마 김치찌개,한식,,부산광역시 부산진구 개금동 668,"부산광역시 부산진구 진사로 5-2, 1층 (개금동)",383674.922044299,185396.491943284,영업/정상,,부산진구,개금동,개금동 친구엄마 김치찌개,개금동 친구엄마 김치찌개 
362,멈칫,경양식,,부산광역시 부산진구 당감동 773-1번지,"부산광역시 부산진구 당감서로94번길 33, 1층 (당감동)",385335.537188666,187506.354370796,영업/정상,https://pcmap.place.naver.com/restaurant/1426745625/review/visitor#,부산진구,당감동,당감동 멈칫,당감동 멈칫 
363,배떡 서면점,분식,,부산광역시 부산진구 부전동 417-10,"부산광역시 부산진구 부전로111번길 5, 2층 (부전동)",387122.750258213,186452.005337012,영업/정상,,부산진구,부전동,부전동 배떡 서면점,부전동 배떡 서면점 
364,하나돈까스 연지점,한식,,부산광역시 부산진구 초읍동 263-2,"부산광역시 부산진구 새싹로230번길 6, 1층 (초읍동)",386561.150737598,188288.07896395,영업/정상,,부산진구,초읍동,초읍동 하나돈까스 연지점,초읍동 하나돈까스 연지점 
365,월남면반 시청점,한식,,부산광역시 부산진구 양정동 255-5,"부산광역시 부산진구 거제천로40번길 15, 1층 (양정동)",388711.941720339,188558.433591977,영업/정상,https://pcmap.place.naver.com/restaurant/1458503356/review/visitor#,부산진구,양정동,양정동 월남면반 시청점,양정동 월남면반 시청점 
366,김밥산책,분식,,부산광역시 부산진구 초읍동 173-14,"부산광역시 부산진구 성지로 124-1, 1층 (초읍동)",386744.715520975,188772.710387672,영업/정상,https://pcmap.place.naver.com/restaurant/1104070297/review/visitor#,부산진구,초읍동,초읍동 김밥산책,초읍동 김밥산책 
367,자갈치,횟집,,부산광역시 부산진구 양정동 116-7,"부산광역시 부산진구 양연로6번길 30, 2층 (양정동)",389166.752857576,188137.432235715,영업/정상,,부산진구,양정동,양정동 자갈치,양정동 자갈치 
368,자갈치도매시장산꼼장어대게,횟집,051-852-1167,부산광역시 부산진구 양정동 116-7번지,"부산광역시 부산진구 양연로6번길 30, 1층 (양정동)",389166.752857576,188137.432235715,영업/정상,,부산진구,양정동,양정동 자갈치도매시장산꼼장어대게,양정동 자갈치도매시장산꼼장어대게 051-852-1167
369,스토리491,기타,,부산광역시 부산진구 범천동 1517-8번지 범천동만리산공영주차장,"부산광역시 부산진구 엄광로 491, 범천동만리산공영주차장 4층 (범천동)",386863.644318556,184712.515883948,영업/정상,,부산진구,범천동,범천동 스토리491,범천동 스토리491 
370,스테이88(stay88),기타,,부산광역시 부산진구 전포동 309-57,"부산광역시 부산진구 전포대로210번길 3, 2층 (전포동)",388156.76574422,185987.22777069,영업/정상,https://pcmap.place.naver.com/restaurant/1289499045/review/visitor#,부산진구,전포동,전포동 스테이88(stay88),전포동 스테이88(stay88) 
371,요기오면,한식,,부산광역시 부산진구 부암동 220-4,"부산광역시 부산진구 백양대로18번길 43, 1층 (부암동)",386404.012696877,186935.577362806,영업/정상,https://pcmap.place.naver.com/restaurant/1130201565/review/visitor#,부산진구,부암동,부암동 요기오면,부암동 요기오면 
372,프레드피자,경양식,,부산광역시 부산진구 부전동 415-27,"부산광역시 부산진구 부전로111번길 23, 1층 (부전동)",387026.29478629,186448.397646433,영업/정상,https://pcmap.place.naver.com/restaurant/1266307082/review/visitor#,부산진구,부전동,부전동 프레드피자,부전동 프레드피자 
373,여니네,분식,,부산광역시 부산진구 개금동 356-11번지,"부산광역시 부산진구 백양대로 232-2, 1층 (개금동)",384443.746546665,186156.168019044,영업/정상,https://pcmap.place.naver.com/restaurant/1667138438/review/visitor#,부산진구,개금동,개금동 여니네,개금동 여니네 
374,부용당별,기타,,부산광역시 부산진구 양정동 166-5번지,"부산광역시 부산진구 중앙대로989번길 33, 1층 (양정동)",388795.6499358,188526.573406482,영업/정상,,부산진구,양정동,양정동 부용당별,양정동 부용당별 
375,달인의 찜닭(전포점),한식,,부산광역시 부산진구 전포동 190-51 대동연립,"부산광역시 부산진구 진남로 405, 1층 101호 (전포동, 대동연립)",388551.986970053,186598.399626626,영업/정상,,부산진구,전포동,전포동 달인의 찜닭(전포점),전포동 달인의 찜닭(전포점) 
376,옛날아우내순대,한식,051-868-3383,부산광역시 부산진구 양정동 273-46,"부산광역시 부산진구 동평로405번길 28, 1층 (양정동)",388531.509636149,188149.288542758,영업/정상,,부산진구,양정동,양정동 옛날아우내순대,양정동 옛날아우내순대 051-868-3383
377,유기체,기타,,부산광역시 부산진구 전포동 673-5번지,"부산광역시 부산진구 서전로46번길 10-7, 4층 (전포동)",388041.989205122,186175.712386406,영업/정상,https://pcmap.place.naver.com/restaurant/1215302595/review/visitor#,부산진구,전포동,전포동 유기체,전포동 유기체 
378,훈이네고집야식,한식,,부산광역시 부산진구 부전동 280-29번지,"부산광역시 부산진구 부전로 169-12, 1층 (부전동)",387565.735758483,186843.933100736,영업/정상,https://pcmap.place.naver.com/restaurant/1113357749/review/visitor#,부산진구,부전동,부전동 훈이네고집야식,부전동 훈이네고집야식 
379,최강부엌,한식,,부산광역시 부산진구 전포동 198-11,"부산광역시 부산진구 서전로67번길 20, 1층 (전포동)",388298.403543879,186352.254897108,영업/정상,,부산진구,전포동,전포동 최강부엌,전포동 최강부엌 
380,하삼동 부암점,기타,,부산광역시 부산진구 부암동 724 백양상가,"부산광역시 부산진구 백양산로 55, 백양상가 1층 102호 (부암동)",384934.150182719,187957.275515304,영업/정상,https://pcmap.place.naver.com/restaurant/1132077825/review/visitor#,부산진구,부암동,부암동 하삼동 부암점,부암동 하삼동 부암점 
381,부산설렁탕,한식,,부산광역시 부산진구 부전동 254-10,"부산광역시 부산진구 서면로68번길 43, 1층 (부전동)",387507.350171264,185925.409482326,영업/정상,,부산진구,부전동,부전동 부산설렁탕,부전동 부산설렁탕 
382,브로스부리부리,한식,,부산광역시 부산진구 전포동 885-17,"부산광역시 부산진구 동천로 36-1, 1층 (전포동)",387877.620462052,185579.665164709,영업/정상,,부산진구,전포동,전포동 브로스부리부리,전포동 브로스부리부리 
383,"안녕,파스타",기타,,부산광역시 부산진구 전포동 689-11 비동,"부산광역시 부산진구 서전로46번길 79, 비동 2층 (전포동)",388092.159382964,185838.226867849,영업/정상,https://pcmap.place.naver.com/restaurant/1113016349/review/visitor#,부산진구,전포동,"전포동 안녕,파스타","전포동 안녕,파스타 "
384,하람스시,일식,,부산광역시 부산진구 전포동 361-1,"부산광역시 부산진구 전포대로176번길 20, 1층 일부호 (전포동)",388248.823455581,185621.620938404,영업/정상,https://pcmap.place.naver.com/restaurant/1039685382/review/visitor#,부산진구,전포동,전포동 하람스시,전포동 하람스시 
385,빨간다리,한식,,부산광역시 부산진구 개금동 177-112,"부산광역시 부산진구 복지로13번길 34, 1층 (개금동)",384206.285573566,185510.384254759,영업/정상,https://pcmap.place.naver.com/restaurant/1542273039/review/visitor#,부산진구,개금동,개금동 빨간다리,개금동 빨간다리 
386,오로지(ORO.G),분식,,부산광역시 부산진구 당감동 495-9번지 무궁화아파트,"부산광역시 부산진구 당감로17번길 90, 2층 201, 203, 206호 (당감동, 무궁화아파트)",385323.726674055,186705.375143922,영업/정상,,부산진구,당감동,당감동 오로지(ORO.G),당감동 오로지(ORO.G) 
387,양산도 롯데백화점부산본점,한식,,부산광역시 부산진구 부전동 503-15,"부산광역시 부산진구 가야대로 772, 9층 (부전동)",387271.299492377,186099.137533193,영업/정상,https://pcmap.place.naver.com/restaurant/1144035909/review/visitor#,부산진구,부전동,부전동 양산도 롯데백화점부산본점,부전동 양산도 롯데백화점부산본점 
388,댄싱컵 개금점,기타,,부산광역시 부산진구 개금동 523-27,"부산광역시 부산진구 복지로 15, 1층 104호 (개금동)",384055.773497364,185489.628981402,영업/정상,https://pcmap.place.naver.com/restaurant/1526725062/review/visitor#,부산진구,개금동,개금동 댄싱컵 개금점,개금동 댄싱컵 개금점 
389,온정 칼국수,식육(숯불구이),,부산광역시 부산진구 범천동 847-8,"부산광역시 부산진구 골드테마길 47, A동 1층 일부호 (범천동)",387652.920915243,184689.935589624,영업/정상,https://pcmap.place.naver.com/restaurant/1112740785/review/visitor#,부산진구,범천동,범천동 온정 칼국수,범천동 온정 칼국수 
390,원마라가,기타,,부산광역시 부산진구 양정동 362-4,"부산광역시 부산진구 양지로5번길 8, 1층 (양정동)",388510.559098729,187607.47569151,영업/정상,https://pcmap.place.naver.com/restaurant/1014980488/review/visitor#,부산진구,양정동,양정동 원마라가,양정동 원마라가 
391,싱싱활어천국,한식,,부산광역시 부산진구 범천동 1263-6,"부산광역시 부산진구 신암로 59-1, 1층 (범천동)",387172.69589521,185019.820665025,영업/정상,,부산진구,범천동,범천동 싱싱활어천국,범천동 싱싱활어천국 
392,진스김밥앤우동,분식,,부산광역시 부산진구 당감동 797-6번지,"부산광역시 부산진구 당감서로 171, 천지빌딩 1층 102호 (당감동)",384779.450976572,187680.901699544,영업/정상,,부산진구,당감동,당감동 진스김밥앤우동,당감동 진스김밥앤우동 
